time_s,reference_a,current_a,u_i,u1_true,u1_meas,duty,feedforward,control_dt
0.206350,1.000000,1.582933,-1.615009,-6.000889,-4.702282,-0.263220,1,0.001000
0.206400,1.000000,1.559316,-1.615009,-6.164106,-4.702282,-0.263220,1,0.001000
0.206450,1.000000,1.539924,-1.615009,-6.321240,-4.702282,-0.263220,1,0.001000
0.206500,1.000000,1.524546,-1.615009,-6.472136,-4.702282,-0.263220,1,0.001000
0.206550,1.000000,1.512973,-1.615009,-6.616645,-4.702282,-0.263220,1,0.001000
0.206600,1.000000,1.504994,-1.615009,-6.754623,-4.702282,-0.263220,1,0.001000
0.206650,1.000000,1.500398,-1.615009,-6.885936,-4.702282,-0.263220,1,0.001000
0.206700,1.000000,1.498972,-1.615009,-7.010453,-4.702282,-0.263220,1,0.001000
0.206750,1.000000,1.500504,-1.615009,-7.128052,-4.702282,-0.263220,1,0.001000
0.206800,1.000000,1.504781,-1.615009,-7.238616,-4.702282,-0.263220,1,0.001000
0.206850,1.000000,1.511589,-1.615009,-7.342037,-4.702282,-0.263220,1,0.001000
0.206900,1.000000,1.520718,-1.615009,-7.438212,-4.702282,-0.263220,1,0.001000
0.206950,1.000000,1.531952,-1.615009,-7.527046,-4.702282,-0.263220,1,0.001000
0.207000,1.000000,1.490594,-0.888382,-7.608452,-7.608452,-0.354035,1,0.001000
0.207050,1.000000,1.451599,-0.888382,-7.682349,-7.608452,-0.354035,1,0.001000
0.207100,1.000000,1.414750,-0.888382,-7.748665,-7.608452,-0.354035,1,0.001000
0.207150,1.000000,1.379828,-0.888382,-7.807334,-7.608452,-0.354035,1,0.001000
0.207200,1.000000,1.346617,-0.888382,-7.858298,-7.608452,-0.354035,1,0.001000
0.207250,1.000000,1.314901,-0.888382,-7.901507,-7.608452,-0.354035,1,0.001000
0.207300,1.000000,1.284467,-0.888382,-7.936918,-7.608452,-0.354035,1,0.001000
0.207350,1.000000,1.255102,-0.888382,-7.964496,-7.608452,-0.354035,1,0.001000
0.207400,1.000000,1.226598,-0.888382,-7.984214,-7.608452,-0.354035,1,0.001000
0.207450,1.000000,1.198746,-0.888382,-7.996052,-7.608452,-0.354035,1,0.001000
0.207500,1.000000,1.171341,-0.888382,-8.000000,-7.608452,-0.354035,1,0.001000
0.207550,1.000000,1.144179,-0.888382,-7.996052,-7.608452,-0.354035,1,0.001000
0.207600,1.000000,1.117062,-0.888382,-7.984214,-7.608452,-0.354035,1,0.001000
0.207650,1.000000,1.089790,-0.888382,-7.964496,-7.608452,-0.354035,1,0.001000
0.207700,1.000000,1.062170,-0.888382,-7.936918,-7.608452,-0.354035,1,0.001000
0.207750,1.000000,1.034009,-0.888382,-7.901507,-7.608452,-0.354035,1,0.001000
0.207800,1.000000,1.005121,-0.888382,-7.858298,-7.608452,-0.354035,1,0.001000
0.207850,1.000000,0.975319,-0.888382,-7.807334,-7.608452,-0.354035,1,0.001000
0.207900,1.000000,0.944424,-0.888382,-7.748665,-7.608452,-0.354035,1,0.001000
0.207950,1.000000,0.912256,-0.888382,-7.682349,-7.608452,-0.354035,1,0.001000
0.208000,1.000000,0.910067,0.368559,-7.608452,-7.608452,-0.301662,1,0.001000
0.208050,1.000000,0.905870,0.368559,-7.527046,-7.608452,-0.301662,1,0.001000
0.208100,1.000000,0.899504,0.368559,-7.438212,-7.608452,-0.301662,1,0.001000
0.208150,1.000000,0.890814,0.368559,-7.342037,-7.608452,-0.301662,1,0.001000
0.208200,1.000000,0.879647,0.368559,-7.238616,-7.608452,-0.301662,1,0.001000
0.208250,1.000000,0.865856,0.368559,-7.128052,-7.608452,-0.301662,1,0.001000
0.208300,1.000000,0.849296,0.368559,-7.010453,-7.608452,-0.301662,1,0.001000
0.208350,1.000000,0.829831,0.368559,-6.885936,-7.608452,-0.301662,1,0.001000
0.208400,1.000000,0.807327,0.368559,-6.754623,-7.608452,-0.301662,1,0.001000
0.208450,1.000000,0.781654,0.368559,-6.616645,-7.608452,-0.301662,1,0.001000
0.208500,1.000000,0.752689,0.368559,-6.472136,-7.608452,-0.301662,1,0.001000
0.208550,1.000000,0.720314,0.368559,-6.321240,-7.608452,-0.301662,1,0.001000
0.208600,1.000000,0.684416,0.368559,-6.164106,-7.608452,-0.301662,1,0.001000
0.208650,1.000000,0.644885,0.368559,-6.000889,-7.608452,-0.301662,1,0.001000
0.208700,1.000000,0.601621,0.368559,-5.831749,-7.608452,-0.301662,1,0.001000
0.208750,1.000000,0.554525,0.368559,-5.656854,-7.608452,-0.301662,1,0.001000
0.208800,1.000000,0.503505,0.368559,-5.476377,-7.608452,-0.301662,1,0.001000
0.208850,1.000000,0.448476,0.368559,-5.290495,-7.608452,-0.301662,1,0.001000
0.208900,1.000000,0.389358,0.368559,-5.099392,-7.608452,-0.301662,1,0.001000
0.208950,1.000000,0.326075,0.368559,-4.903256,-7.608452,-0.301662,1,0.001000
0.209000,1.000000,0.363892,1.675707,-4.702282,-4.702282,-0.126107,1,0.001000
0.209050,1.000000,0.396095,1.675707,-4.496667,-4.702282,-0.126107,1,0.001000
0.209100,1.000000,0.422645,1.675707,-4.286614,-4.702282,-0.126107,1,0.001000
0.209150,1.000000,0.443506,1.675707,-4.072331,-4.702282,-0.126107,1,0.001000
0.209200,1.000000,0.458648,1.675707,-3.854029,-4.702282,-0.126107,1,0.001000
0.209250,1.000000,0.468049,1.675707,-3.631924,-4.702282,-0.126107,1,0.001000
0.209300,1.000000,0.471690,1.675707,-3.406234,-4.702282,-0.126107,1,0.001000
0.209350,1.000000,0.469559,1.675707,-3.177183,-4.702282,-0.126107,1,0.001000
0.209400,1.000000,0.461650,1.675707,-2.944996,-4.702282,-0.126107,1,0.001000
0.209450,1.000000,0.447963,1.675707,-2.709903,-4.702282,-0.126107,1,0.001000
0.209500,1.000000,0.428502,1.675707,-2.472136,-4.702282,-0.126107,1,0.001000
0.209550,1.000000,0.403280,1.675707,-2.231929,-4.702282,-0.126107,1,0.001000
0.209600,1.000000,0.372312,1.675707,-1.989519,-4.702282,-0.126107,1,0.001000
0.209650,1.000000,0.335623,1.675707,-1.745146,-4.702282,-0.126107,1,0.001000
0.209700,1.000000,0.293239,1.675707,-1.499051,-4.702282,-0.126107,1,0.001000
0.209750,1.000000,0.245196,1.675707,-1.251476,-4.702282,-0.126107,1,0.001000
0.209800,1.000000,0.191533,1.675707,-1.002666,-4.702282,-0.126107,1,0.001000
0.209850,1.000000,0.132297,1.675707,-0.752867,-4.702282,-0.126107,1,0.001000
0.209900,1.000000,0.067537,1.675707,-0.502324,-4.702282,-0.126107,1,0.001000
0.209950,1.000000,-0.002690,1.675707,-0.251286,-4.702282,-0.126107,1,0.001000
0.210000,1.000000,0.060688,2.533774,0.000000,0.000000,0.105574,1,0.001000
0.210050,1.000000,0.116992,2.533774,0.251286,0.000000,0.105574,1,0.001000
0.210100,1.000000,0.166316,2.533774,0.502324,0.000000,0.105574,1,0.001000
0.210150,1.000000,0.208759,2.533774,0.752867,0.000000,0.105574,1,0.001000
0.210200,1.000000,0.244428,2.533774,1.002666,0.000000,0.105574,1,0.001000
0.210250,1.000000,0.273430,2.533774,1.251476,0.000000,0.105574,1,0.001000
0.210300,1.000000,0.295880,2.533774,1.499051,0.000000,0.105574,1,0.001000
0.210350,1.000000,0.311897,2.533774,1.745146,0.000000,0.105574,1,0.001000
0.210400,1.000000,0.321605,2.533774,1.989519,0.000000,0.105574,1,0.001000
0.210450,1.000000,0.325131,2.533774,2.231929,0.000000,0.105574,1,0.001000
0.210500,1.000000,0.322608,2.533774,2.472136,0.000000,0.105574,1,0.001000
0.210550,1.000000,0.314172,2.533774,2.709903,0.000000,0.105574,1,0.001000
0.210600,1.000000,0.299964,2.533774,2.944996,0.000000,0.105574,1,0.001000
0.210650,1.000000,0.280129,2.533774,3.177183,0.000000,0.105574,1,0.001000
0.210700,1.000000,0.254816,2.533774,3.406234,0.000000,0.105574,1,0.001000
0.210750,1.000000,0.224177,2.533774,3.631924,0.000000,0.105574,1,0.001000
0.210800,1.000000,0.188369,2.533774,3.854029,0.000000,0.105574,1,0.001000
0.210850,1.000000,0.147550,2.533774,4.072331,0.000000,0.105574,1,0.001000
0.210900,1.000000,0.101885,2.533774,4.286614,0.000000,0.105574,1,0.001000
0.210950,1.000000,0.051539,2.533774,4.496667,0.000000,0.105574,1,0.001000
0.211000,1.000000,0.116270,2.615009,4.702282,4.702282,0.304887,1,0.001000
0.211050,1.000000,0.175167,2.615009,4.903256,4.702282,0.304887,1,0.001000
0.211100,1.000000,0.228425,2.615009,5.099392,4.702282,0.304887,1,0.001000
0.211150,1.000000,0.276240,2.615009,5.290495,4.702282,0.304887,1,0.001000
0.211200,1.000000,0.318810,2.615009,5.476377,4.702282,0.304887,1,0.001000
0.211250,1.000000,0.356335,2.615009,5.656854,4.702282,0.304887,1,0.001000
0.211300,1.000000,0.389020,2.615009,5.831749,4.702282,0.304887,1,0.001000
0.211350,1.000000,0.417067,2.615009,6.000889,4.702282,0.304887,1,0.001000
0.211400,1.000000,0.440683,2.615009,6.164106,4.702282,0.304887,1,0.001000
0.211450,1.000000,0.460076,2.615009,6.321240,4.702282,0.304887,1,0.001000
0.211500,1.000000,0.475454,2.615009,6.472136,4.702282,0.304887,1,0.001000
0.211550,1.000000,0.487027,2.615009,6.616645,4.702282,0.304887,1,0.001000
0.211600,1.000000,0.495006,2.615009,6.754623,4.702282,0.304887,1,0.001000
0.211650,1.000000,0.499602,2.615009,6.885936,4.702282,0.304887,1,0.001000
0.211700,1.000000,0.501028,2.615009,7.010453,4.702282,0.304887,1,0.001000
0.211750,1.000000,0.499496,2.615009,7.128052,4.702282,0.304887,1,0.001000
0.211800,1.000000,0.495219,2.615009,7.238616,4.702282,0.304887,1,0.001000
0.211850,1.000000,0.488410,2.615009,7.342037,4.702282,0.304887,1,0.001000
0.211900,1.000000,0.479282,2.615009,7.438212,4.702282,0.304887,1,0.001000
0.211950,1.000000,0.468047,2.615009,7.527046,4.702282,0.304887,1,0.001000
0.212000,1.000000,0.509406,1.888382,7.608452,7.608452,0.395701,1,0.001000
0.212050,1.000000,0.548401,1.888382,7.682349,7.608452,0.395701,1,0.001000
0.212100,1.000000,0.585250,1.888382,7.748665,7.608452,0.395701,1,0.001000
0.212150,1.000000,0.620172,1.888382,7.807334,7.608452,0.395701,1,0.001000
0.212200,1.000000,0.653383,1.888382,7.858298,7.608452,0.395701,1,0.001000
0.212250,1.000000,0.685099,1.888382,7.901507,7.608452,0.395701,1,0.001000
0.212300,1.000000,0.715533,1.888382,7.936918,7.608452,0.395701,1,0.001000
0.212350,1.000000,0.744898,1.888382,7.964496,7.608452,0.395701,1,0.001000
0.212400,1.000000,0.773402,1.888382,7.984214,7.608452,0.395701,1,0.001000
0.212450,1.000000,0.801254,1.888382,7.996052,7.608452,0.395701,1,0.001000
0.212500,1.000000,0.828659,1.888382,8.000000,7.608452,0.395701,1,0.001000
0.212550,1.000000,0.855820,1.888382,7.996052,7.608452,0.395701,1,0.001000
0.212600,1.000000,0.882938,1.888382,7.984214,7.608452,0.395701,1,0.001000
0.212650,1.000000,0.910210,1.888382,7.964496,7.608452,0.395701,1,0.001000
0.212700,1.000000,0.937830,1.888382,7.936918,7.608452,0.395701,1,0.001000
0.212750,1.000000,0.965991,1.888382,7.901507,7.608452,0.395701,1,0.001000
0.212800,1.000000,0.994879,1.888382,7.858298,7.608452,0.395701,1,0.001000
0.212850,1.000000,1.024681,1.888382,7.807334,7.608452,0.395701,1,0.001000
0.212900,1.000000,1.055576,1.888382,7.748665,7.608452,0.395701,1,0.001000
0.212950,1.000000,1.087744,1.888382,7.682349,7.608452,0.395701,1,0.001000
0.213000,1.000000,1.089933,0.631441,7.608452,7.608452,0.343329,1,0.001000
0.213050,1.000000,1.094130,0.631441,7.527046,7.608452,0.343329,1,0.001000
0.213100,1.000000,1.100495,0.631441,7.438212,7.608452,0.343329,1,0.001000
0.213150,1.000000,1.109186,0.631441,7.342037,7.608452,0.343329,1,0.001000
0.213200,1.000000,1.120353,0.631441,7.238616,7.608452,0.343329,1,0.001000
0.213250,1.000000,1.134144,0.631441,7.128052,7.608452,0.343329,1,0.001000
0.213300,1.000000,1.150703,0.631441,7.010453,7.608452,0.343329,1,0.001000
0.213350,1.000000,1.170169,0.631441,6.885936,7.608452,0.343329,1,0.001000
0.213400,1.000000,1.192673,0.631441,6.754623,7.608452,0.343329,1,0.001000
0.213450,1.000000,1.218346,0.631441,6.616645,7.608452,0.343329,1,0.001000
0.213500,1.000000,1.247311,0.631441,6.472136,7.608452,0.343329,1,0.001000
0.213550,1.000000,1.279686,0.631441,6.321240,7.608452,0.343329,1,0.001000
0.213600,1.000000,1.315584,0.631441,6.164106,7.608452,0.343329,1,0.001000
0.213650,1.000000,1.355114,0.631441,6.000889,7.608452,0.343329,1,0.001000
0.213700,1.000000,1.398379,0.631441,5.831749,7.608452,0.343329,1,0.001000
0.213750,1.000000,1.445475,0.631441,5.656854,7.608452,0.343329,1,0.001000
0.213800,1.000000,1.496495,0.631441,5.476377,7.608452,0.343329,1,0.001000
0.213850,1.000000,1.551524,0.631441,5.290495,7.608452,0.343329,1,0.001000
0.213900,1.000000,1.610642,0.631441,5.099392,7.608452,0.343329,1,0.001000
0.213950,1.000000,1.673925,0.631441,4.903256,7.608452,0.343329,1,0.001000
0.214000,1.000000,1.636108,-0.675707,4.702282,4.702282,0.167774,1,0.001000
0.214050,1.000000,1.603905,-0.675707,4.496667,4.702282,0.167774,1,0.001000
0.214100,1.000000,1.577355,-0.675707,4.286614,4.702282,0.167774,1,0.001000
0.214150,1.000000,1.556494,-0.675707,4.072331,4.702282,0.167774,1,0.001000
0.214200,1.000000,1.541351,-0.675707,3.854029,4.702282,0.167774,1,0.001000
0.214250,1.000000,1.531951,-0.675707,3.631924,4.702282,0.167774,1,0.001000
0.214300,1.000000,1.528310,-0.675707,3.406234,4.702282,0.167774,1,0.001000
0.214350,1.000000,1.530441,-0.675707,3.177183,4.702282,0.167774,1,0.001000
0.214400,1.000000,1.538350,-0.675707,2.944996,4.702282,0.167774,1,0.001000
0.214450,1.000000,1.552037,-0.675707,2.709903,4.702282,0.167774,1,0.001000
0.214500,1.000000,1.571498,-0.675707,2.472136,4.702282,0.167774,1,0.001000
0.214550,1.000000,1.596720,-0.675707,2.231929,4.702282,0.167774,1,0.001000
0.214600,1.000000,1.627688,-0.675707,1.989519,4.702282,0.167774,1,0.001000
0.214650,1.000000,1.664377,-0.675707,1.745146,4.702282,0.167774,1,0.001000
0.214700,1.000000,1.706761,-0.675707,1.499051,4.702282,0.167774,1,0.001000
0.214750,1.000000,1.754804,-0.675707,1.251476,4.702282,0.167774,1,0.001000
0.214800,1.000000,1.808466,-0.675707,1.002666,4.702282,0.167774,1,0.001000
0.214850,1.000000,1.867703,-0.675707,0.752867,4.702282,0.167774,1,0.001000
0.214900,1.000000,1.932463,-0.675707,0.502324,4.702282,0.167774,1,0.001000
0.214950,1.000000,2.002690,-0.675707,0.251286,4.702282,0.167774,1,0.001000
0.215000,1.000000,1.939312,-1.533774,0.000000,0.000000,-0.063907,1,0.001000
0.215050,1.000000,1.883008,-1.533774,-0.251286,0.000000,-0.063907,1,0.001000
0.215100,1.000000,1.833684,-1.533774,-0.502324,0.000000,-0.063907,1,0.001000
0.215150,1.000000,1.791241,-1.533774,-0.752867,0.000000,-0.063907,1,0.001000
0.215200,1.000000,1.755572,-1.533774,-1.002666,0.000000,-0.063907,1,0.001000
0.215250,1.000000,1.726570,-1.533774,-1.251476,0.000000,-0.063907,1,0.001000
0.215300,1.000000,1.704120,-1.533774,-1.499051,0.000000,-0.063907,1,0.001000
0.215350,1.000000,1.688103,-1.533774,-1.745146,0.000000,-0.063907,1,0.001000
0.215400,1.000000,1.678395,-1.533774,-1.989519,0.000000,-0.063907,1,0.001000
0.215450,1.000000,1.674869,-1.533774,-2.231929,0.000000,-0.063907,1,0.001000
0.215500,1.000000,1.677392,-1.533774,-2.472136,0.000000,-0.063907,1,0.001000
0.215550,1.000000,1.685828,-1.533774,-2.709903,0.000000,-0.063907,1,0.001000
0.215600,1.000000,1.700036,-1.533774,-2.944996,0.000000,-0.063907,1,0.001000
0.215650,1.000000,1.719871,-1.533774,-3.177183,0.000000,-0.063907,1,0.001000
0.215700,1.000000,1.745184,-1.533774,-3.406234,0.000000,-0.063907,1,0.001000
0.215750,1.000000,1.775823,-1.533774,-3.631924,0.000000,-0.063907,1,0.001000
0.215800,1.000000,1.811631,-1.533774,-3.854029,0.000000,-0.063907,1,0.001000
0.215850,1.000000,1.852450,-1.533774,-4.072331,0.000000,-0.063907,1,0.001000
0.215900,1.000000,1.898115,-1.533774,-4.286614,0.000000,-0.063907,1,0.001000
0.215950,1.000000,1.948461,-1.533774,-4.496667,0.000000,-0.063907,1,0.001000
0.216000,1.000000,1.883730,-1.615009,-4.702282,-4.702282,-0.263220,1,0.001000
0.216050,1.000000,1.824833,-1.615009,-4.903256,-4.702282,-0.263220,1,0.001000
0.216100,1.000000,1.771575,-1.615009,-5.099392,-4.702282,-0.263220,1,0.001000
0.216150,1.000000,1.723760,-1.615009,-5.290495,-4.702282,-0.263220,1,0.001000
0.216200,1.000000,1.681190,-1.615009,-5.476377,-4.702282,-0.263220,1,0.001000
0.216250,1.000000,1.643664,-1.615009,-5.656854,-4.702282,-0.263220,1,0.001000
0.216300,1.000000,1.610980,-1.615009,-5.831749,-4.702282,-0.263220,1,0.001000
0.216350,1.000000,1.582933,-1.615009,-6.000889,-4.702282,-0.263220,1,0.001000
0.216400,1.000000,1.559317,-1.615009,-6.164106,-4.702282,-0.263220,1,0.001000
0.216450,1.000000,1.539924,-1.615009,-6.321240,-4.702282,-0.263220,1,0.001000
0.216500,1.000000,1.524546,-1.615009,-6.472136,-4.702282,-0.263220,1,0.001000
0.216550,1.000000,1.512973,-1.615009,-6.616645,-4.702282,-0.263220,1,0.001000
0.216600,1.000000,1.504994,-1.615009,-6.754623,-4.702282,-0.263220,1,0.001000
0.216650,1.000000,1.500398,-1.615009,-6.885936,-4.702282,-0.263220,1,0.001000
0.216700,1.000000,1.498972,-1.615009,-7.010453,-4.702282,-0.263220,1,0.001000
0.216750,1.000000,1.500504,-1.615009,-7.128052,-4.702282,-0.263220,1,0.001000
0.216800,1.000000,1.504781,-1.615009,-7.238616,-4.702282,-0.263220,1,0.001000
0.216850,1.000000,1.511589,-1.615009,-7.342037,-4.702282,-0.263220,1,0.001000
0.216900,1.000000,1.520718,-1.615009,-7.438212,-4.702282,-0.263220,1,0.001000
0.216950,1.000000,1.531953,-1.615009,-7.527046,-4.702282,-0.263220,1,0.001000
0.217000,1.000000,1.490594,-0.888382,-7.608452,-7.608452,-0.354035,1,0.001000
0.217050,1.000000,1.451599,-0.888382,-7.682349,-7.608452,-0.354035,1,0.001000
0.217100,1.000000,1.414750,-0.888382,-7.748665,-7.608452,-0.354035,1,0.001000
0.217150,1.000000,1.379828,-0.888382,-7.807334,-7.608452,-0.354035,1,0.001000
0.217200,1.000000,1.346617,-0.888382,-7.858298,-7.608452,-0.354035,1,0.001000
0.217250,1.000000,1.314901,-0.888382,-7.901507,-7.608452,-0.354035,1,0.001000
0.217300,1.000000,1.284467,-0.888382,-7.936918,-7.608452,-0.354035,1,0.001000
0.217350,1.000000,1.255102,-0.888382,-7.964496,-7.608452,-0.354035,1,0.001000
0.217400,1.000000,1.226598,-0.888382,-7.984214,-7.608452,-0.354035,1,0.001000
0.217450,1.000000,1.198746,-0.888382,-7.996052,-7.608452,-0.354035,1,0.001000
0.217500,1.000000,1.171341,-0.888382,-8.000000,-7.608452,-0.354035,1,0.001000
0.217550,1.000000,1.144179,-0.888382,-7.996052,-7.608452,-0.354035,1,0.001000
0.217600,1.000000,1.117062,-0.888382,-7.984214,-7.608452,-0.354035,1,0.001000
0.217650,1.000000,1.089790,-0.888382,-7.964496,-7.608452,-0.354035,1,0.001000
0.217700,1.000000,1.062170,-0.888382,-7.936918,-7.608452,-0.354035,1,0.001000
0.217750,1.000000,1.034009,-0.888382,-7.901507,-7.608452,-0.354035,1,0.001000
0.217800,1.000000,1.005121,-0.888382,-7.858298,-7.608452,-0.354035,1,0.001000
0.217850,1.000000,0.975319,-0.888382,-7.807334,-7.608452,-0.354035,1,0.001000
0.217900,1.000000,0.944424,-0.888382,-7.748665,-7.608452,-0.354035,1,0.001000
0.217950,1.000000,0.912256,-0.888382,-7.682349,-7.608452,-0.354035,1,0.001000
0.218000,1.000000,0.910067,0.368559,-7.608452,-7.608452,-0.301662,1,0.001000
0.218050,1.000000,0.905870,0.368559,-7.527046,-7.608452,-0.301662,1,0.001000
0.218100,1.000000,0.899505,0.368559,-7.438212,-7.608452,-0.301662,1,0.001000
0.218150,1.000000,0.890814,0.368559,-7.342037,-7.608452,-0.301662,1,0.001000
0.218200,1.000000,0.879647,0.368559,-7.238616,-7.608452,-0.301662,1,0.001000
0.218250,1.000000,0.865856,0.368559,-7.128052,-7.608452,-0.301662,1,0.001000
0.218300,1.000000,0.849296,0.368559,-7.010453,-7.608452,-0.301662,1,0.001000
0.218350,1.000000,0.829831,0.368559,-6.885936,-7.608452,-0.301662,1,0.001000
0.218400,1.000000,0.807327,0.368559,-6.754623,-7.608452,-0.301662,1,0.001000
0.218450,1.000000,0.781654,0.368559,-6.616645,-7.608452,-0.301662,1,0.001000
0.218500,1.000000,0.752689,0.368559,-6.472136,-7.608452,-0.301662,1,0.001000
0.218550,1.000000,0.720314,0.368559,-6.321240,-7.608452,-0.301662,1,0.001000
0.218600,1.000000,0.684416,0.368559,-6.164106,-7.608452,-0.301662,1,0.001000
0.218650,1.000000,0.644885,0.368559,-6.000889,-7.608452,-0.301662,1,0.001000
0.218700,1.000000,0.601621,0.368559,-5.831749,-7.608452,-0.301662,1,0.001000
0.218750,1.000000,0.554525,0.368559,-5.656854,-7.608452,-0.301662,1,0.001000
0.218800,1.000000,0.503505,0.368559,-5.476377,-7.608452,-0.301662,1,0.001000
0.218850,1.000000,0.448476,0.368559,-5.290495,-7.608452,-0.301662,1,0.001000
0.218900,1.000000,0.389358,0.368559,-5.099392,-7.608452,-0.301662,1,0.001000
0.218950,1.000000,0.326075,0.368559,-4.903256,-7.608452,-0.301662,1,0.001000
0.219000,1.000000,0.363892,1.675707,-4.702282,-4.702282,-0.126107,1,0.001000
0.219050,1.000000,0.396095,1.675707,-4.496667,-4.702282,-0.126107,1,0.001000
0.219100,1.000000,0.422645,1.675707,-4.286614,-4.702282,-0.126107,1,0.001000
0.219150,1.000000,0.443506,1.675707,-4.072331,-4.702282,-0.126107,1,0.001000
0.219200,1.000000,0.458648,1.675707,-3.854029,-4.702282,-0.126107,1,0.001000
0.219250,1.000000,0.468049,1.675707,-3.631924,-4.702282,-0.126107,1,0.001000
0.219300,1.000000,0.471690,1.675707,-3.406234,-4.702282,-0.126107,1,0.001000
0.219350,1.000000,0.469559,1.675707,-3.177183,-4.702282,-0.126107,1,0.001000
0.219400,1.000000,0.461650,1.675707,-2.944996,-4.702282,-0.126107,1,0.001000
0.219450,1.000000,0.447963,1.675707,-2.709903,-4.702282,-0.126107,1,0.001000
0.219500,1.000000,0.428502,1.675707,-2.472136,-4.702282,-0.126107,1,0.001000
0.219550,1.000000,0.403280,1.675707,-2.231929,-4.702282,-0.126107,1,0.001000
0.219600,1.000000,0.372312,1.675707,-1.989519,-4.702282,-0.126107,1,0.001000
0.219650,1.000000,0.335623,1.675707,-1.745146,-4.702282,-0.126107,1,0.001000
0.219700,1.000000,0.293239,1.675707,-1.499051,-4.702282,-0.126107,1,0.001000
0.219750,1.000000,0.245196,1.675707,-1.251476,-4.702282,-0.126107,1,0.001000
0.219800,1.000000,0.191534,1.675707,-1.002666,-4.702282,-0.126107,1,0.001000
0.219850,1.000000,0.132297,1.675707,-0.752867,-4.702282,-0.126107,1,0.001000
0.219900,1.000000,0.067537,1.675707,-0.502324,-4.702282,-0.126107,1,0.001000
0.219950,1.000000,-0.002690,1.675707,-0.251286,-4.702282,-0.126107,1,0.001000
0.220000,1.000000,0.060688,2.533774,0.000000,0.000000,0.105574,1,0.001000
0.220050,1.000000,0.116992,2.533774,0.251286,0.000000,0.105574,1,0.001000
0.220100,1.000000,0.166316,2.533774,0.502324,0.000000,0.105574,1,0.001000
0.220150,1.000000,0.208759,2.533774,0.752867,0.000000,0.105574,1,0.001000
0.220200,1.000000,0.244428,2.533774,1.002666,0.000000,0.105574,1,0.001000
0.220250,1.000000,0.273430,2.533774,1.251476,0.000000,0.105574,1,0.001000
0.220300,1.000000,0.295880,2.533774,1.499051,0.000000,0.105574,1,0.001000
0.220350,1.000000,0.311897,2.533774,1.745146,0.000000,0.105574,1,0.001000
0.220400,1.000000,0.321605,2.533774,1.989519,0.000000,0.105574,1,0.001000
0.220450,1.000000,0.325131,2.533774,2.231929,0.000000,0.105574,1,0.001000
0.220500,1.000000,0.322608,2.533774,2.472136,0.000000,0.105574,1,0.001000
0.220550,1.000000,0.314172,2.533774,2.709903,0.000000,0.105574,1,0.001000
0.220600,1.000000,0.299964,2.533774,2.944996,0.000000,0.105574,1,0.001000
0.220650,1.000000,0.280129,2.533774,3.177183,0.000000,0.105574,1,0.001000
0.220700,1.000000,0.254816,2.533774,3.406234,0.000000,0.105574,1,0.001000
0.220750,1.000000,0.224177,2.533774,3.631924,0.000000,0.105574,1,0.001000
0.220800,1.000000,0.188369,2.533774,3.854029,0.000000,0.105574,1,0.001000
0.220850,1.000000,0.147550,2.533774,4.072331,0.000000,0.105574,1,0.001000
0.220900,1.000000,0.101885,2.533774,4.286614,0.000000,0.105574,1,0.001000
0.220950,1.000000,0.051539,2.533774,4.496667,0.000000,0.105574,1,0.001000
0.221000,1.000000,0.116270,2.615009,4.702282,4.702282,0.304887,1,0.001000
0.221050,1.000000,0.175167,2.615009,4.903256,4.702282,0.304887,1,0.001000
0.221100,1.000000,0.228425,2.615009,5.099392,4.702282,0.304887,1,0.001000
0.221150,1.000000,0.276240,2.615009,5.290495,4.702282,0.304887,1,0.001000
0.221200,1.000000,0.318810,2.615009,5.476377,4.702282,0.304887,1,0.001000
0.221250,1.000000,0.356335,2.615009,5.656854,4.702282,0.304887,1,0.001000
0.221300,1.000000,0.389020,2.615009,5.831749,4.702282,0.304887,1,0.001000
0.221350,1.000000,0.417067,2.615009,6.000889,4.702282,0.304887,1,0.001000
0.221400,1.000000,0.440683,2.615009,6.164106,4.702282,0.304887,1,0.001000
0.221450,1.000000,0.460076,2.615009,6.321240,4.702282,0.304887,1,0.001000
0.221500,1.000000,0.475454,2.615009,6.472136,4.702282,0.304887,1,0.001000
0.221550,1.000000,0.487027,2.615009,6.616645,4.702282,0.304887,1,0.001000
0.221600,1.000000,0.495006,2.615009,6.754623,4.702282,0.304887,1,0.001000
0.221650,1.000000,0.499602,2.615009,6.885936,4.702282,0.304887,1,0.001000
0.221700,1.000000,0.501028,2.615009,7.010453,4.702282,0.304887,1,0.001000
0.221750,1.000000,0.499496,2.615009,7.128052,4.702282,0.304887,1,0.001000
0.221800,1.000000,0.495219,2.615009,7.238616,4.702282,0.304887,1,0.001000
0.221850,1.000000,0.488410,2.615009,7.342037,4.702282,0.304887,1,0.001000
0.221900,1.000000,0.479282,2.615009,7.438212,4.702282,0.304887,1,0.001000
0.221950,1.000000,0.468047,2.615009,7.527046,4.702282,0.304887,1,0.001000
0.222000,1.000000,0.509406,1.888382,7.608452,7.608452,0.395701,1,0.001000
0.222050,1.000000,0.548401,1.888382,7.682349,7.608452,0.395701,1,0.001000
0.222100,1.000000,0.585250,1.888382,7.748665,7.608452,0.395701,1,0.001000
0.222150,1.000000,0.620172,1.888382,7.807334,7.608452,0.395701,1,0.001000
